timestamp;cumulative_stars
2021-03-30T00:31:15Z;325
2021-03-31T18:23:43Z;326
2021-04-01T08:44:10Z;327
2021-04-01T11:29:35Z;328
2021-04-03T17:19:10Z;329
2021-04-05T06:52:42Z;330
2021-04-06T04:11:27Z;331
2021-04-07T20:00:48Z;332
2021-04-11T18:50:52Z;333
2021-04-18T11:44:08Z;334
2021-04-21T21:52:50Z;335
2021-04-21T22:31:15Z;336
2021-04-21T23:01:30Z;337
2021-04-22T18:17:27Z;338
2021-04-22T18:44:29Z;339
2021-04-23T21:36:36Z;340
2021-04-24T10:02:23Z;341
2021-04-24T19:32:00Z;342
2021-05-05T14:31:09Z;343
2021-05-09T09:46:32Z;344
2021-05-12T02:42:55Z;345
2021-05-13T16:11:21Z;346
2021-05-21T07:16:53Z;347
2021-05-28T21:07:40Z;348
2021-06-03T22:33:05Z;349
2021-06-04T00:16:16Z;350
2021-06-07T14:44:48Z;351
2021-06-08T08:52:28Z;352
2021-06-10T03:16:39Z;353
2021-06-11T07:33:34Z;354
2021-06-14T20:46:04Z;355
2021-06-19T06:42:06Z;356
2021-06-21T08:15:59Z;357
2021-06-22T02:02:32Z;358
2021-06-22T10:12:11Z;359
2021-06-26T01:56:49Z;360
2021-06-28T06:42:11Z;361
2021-06-29T09:49:23Z;362
2021-06-30T13:36:03Z;363
2021-07-01T04:37:09Z;364
2021-07-09T09:10:32Z;365
2021-07-09T10:24:56Z;366
2021-07-17T13:52:58Z;367
2021-07-22T15:16:27Z;368
2021-07-26T16:34:26Z;369
2021-08-04T08:34:05Z;370
2021-08-13T19:11:49Z;371
2021-08-19T03:09:08Z;372
2021-08-21T02:43:22Z;373
2021-08-23T14:43:04Z;374
2021-08-25T08:56:06Z;375
2021-08-28T07:44:44Z;376
2021-08-28T11:30:44Z;377
2021-08-29T22:16:11Z;378
2021-08-31T16:47:41Z;379
2021-09-02T04:20:07Z;380
2021-09-13T03:55:53Z;381
2021-09-15T01:02:18Z;382
2021-09-17T00:48:14Z;383
2021-09-24T01:01:30Z;384
2021-09-24T07:05:37Z;385
2021-09-27T06:17:59Z;386
2021-10-01T23:51:08Z;387
2021-10-12T08:34:22Z;388
2021-10-15T18:04:43Z;389
2021-10-16T21:28:25Z;390
2021-10-19T23:46:38Z;391
2021-10-19T23:49:05Z;392
2021-10-20T05:15:43Z;393
2021-10-20T08:34:13Z;394
2021-10-22T11:25:04Z;395
2021-10-23T03:51:45Z;396
2021-10-24T06:10:40Z;397
2021-10-27T16:29:14Z;398
2021-10-27T21:26:31Z;399
2021-10-30T11:29:04Z;400
2021-11-01T12:01:52Z;401
2021-11-08T01:21:02Z;402
2021-11-08T17:38:01Z;403
2021-11-08T21:39:43Z;404
2021-11-11T09:55:29Z;405
2021-11-12T02:57:23Z;406
2021-11-13T15:12:30Z;407
2021-11-14T15:12:48Z;408
2021-11-15T02:08:00Z;409
2021-11-16T01:00:28Z;410
2021-11-16T01:30:10Z;411
2021-11-16T10:56:15Z;412
2021-11-22T08:34:41Z;413
2021-11-22T16:25:30Z;414
2021-11-23T03:31:52Z;415
2021-11-26T10:32:30Z;416
2021-11-27T08:29:24Z;417
2021-12-01T21:11:16Z;418
2021-12-02T22:22:08Z;419
2021-12-07T06:05:35Z;420
2021-12-07T11:31:43Z;421
2021-12-11T00:15:41Z;422
2021-12-12T09:37:59Z;423
2021-12-14T14:41:34Z;424
2021-12-14T15:01:53Z;425
2021-12-14T15:11:14Z;426
2021-12-20T20:56:39Z;427
2021-12-28T19:11:39Z;428
2022-01-01T19:24:10Z;429
2022-01-08T22:52:51Z;430
2022-01-10T07:34:46Z;431
2022-01-10T13:07:13Z;432
